gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,iucn_category
36322574,b929f23d-290f-4e85-8f17-764c55b3b284,6a1b2175-36ba-4a52-9f70-8a911ee092eb,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Gesneriaceae,Cyrtandra,Cyrtandra waiolani,NA,SPECIES,Cyrtandra waiolani Wawra,Cyrtandra waiolani,Wawra,US,Oahu,Hawaii,PRESENT,NA,90cc71b0-055b-11d8-b84e-b8a03c50a862,21.6,-157.9,NA,NA,NA,NA,NA,NA,1869-01-01 00:00:00,1,1,1869,5415164,5415164,PRESERVED_SPECIMEN,BPBM,BISH,475967,Collector Number: 1792,D.R.Herbst; S.H.Sohmer; W.L.Wagner,1/1/85 0:00,CC0_1_0,Bernice Pauahi Bishop Museum,"Wawra, H.",NA,NA,1/24/23 23:26,NA,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,EX
36322111,b929f23d-290f-4e85-8f17-764c55b3b284,5be0fb12-6137-4564-901a-b942fe66acdd,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Gesneriaceae,Cyrtandra,Cyrtandra waiolani,NA,SPECIES,Cyrtandra waiolani Wawra,Cyrtandra waiolani,Wawra,US,Honolulu Harbor,Hawaii,PRESENT,NA,90cc71b0-055b-11d8-b84e-b8a03c50a862,21.6,-157.9,NA,NA,NA,NA,NA,NA,1869-01-01 00:00:00,1,1,1869,5415164,5415164,PRESERVED_SPECIMEN,BPBM,BISH,1591078,Collector Number: 1792,NA,NA,CC0_1_0,Bernice Pauahi Bishop Museum,"Wawra, H.",NA,NA,1/24/23 23:26,NA,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,EX
36239573,b929f23d-290f-4e85-8f17-764c55b3b284,0dfcee25-2086-4c1a-82be-9758cb9d4fdd,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Cyanea,Cyanea superba,superba,SUBSPECIES,Cyanea superba subsp. superba,Cyanea superba subsp. superba,NA,US,Honolulu Harbor,Hawaii,PRESENT,NA,90cc71b0-055b-11d8-b84e-b8a03c50a862,21.6,-157.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7069343,5412245,PRESERVED_SPECIMEN,BPBM,BISH,444676,Collector Number: s.n.,NA,NA,CC0_1_0,Bernice Pauahi Bishop Museum,"Hillebrand, W.B.",NA,NA,1/24/23 23:20,NA,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,EX
36238255,b929f23d-290f-4e85-8f17-764c55b3b284,4a6141eb-40ac-461d-a779-9e307df3ac0a,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Cyanea,Cyanea superba,superba,SUBSPECIES,Cyanea superba subsp. superba,Cyanea superba subsp. superba,NA,US,Honolulu Harbor,Hawaii,PRESENT,NA,90cc71b0-055b-11d8-b84e-b8a03c50a862,21.6,-157.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7069343,5412245,PRESERVED_SPECIMEN,BPBM,BISH,604358,Collector Number: s.n.,NA,NA,CC0_1_0,Bernice Pauahi Bishop Museum,"Hillebrand, W.B.",NA,NA,1/24/23 23:28,NA,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,EX
36221876,b929f23d-290f-4e85-8f17-764c55b3b284,05c61132-a3d6-47f2-8d13-96e706310c91,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Cyanea,Cyanea cylindrocalyx,NA,SPECIES,Cyanea cylindrocalyx (Rock) Lammers,Cyanea cylindrocalyx (Rock) Lammers,NA,US,NA,Hawai`i,PRESENT,NA,90cc71b0-055b-11d8-b84e-b8a03c50a862,20.08924,-155.62364,NA,NA,NA,NA,NA,NA,6/16/09 0:00,16,6,1909,5412233,5412233,PRESERVED_SPECIMEN,BPBM,BISH,91379.3,NA,NA,NA,CC0_1_0,NA,"Rock, J.F.C.",NA,NA,1/24/23 23:19,NA,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,EX
34767582,b929f23d-290f-4e85-8f17-764c55b3b284,0f980a0c-6edd-46a3-9076-434c1218d76b,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Achyranthes,Achyranthes atollensis,NA,SPECIES,Achyranthes atollensis H.St.John,Achyranthes atollensis,H.St.John,US,Midway Atoll,Hawaii,PRESENT,NA,90cc71b0-055b-11d8-b84e-b8a03c50a862,28.2,-177.383,NA,NA,NA,NA,NA,NA,8/21/02 0:00,21,8,1902,3085167,3085167,PRESERVED_SPECIMEN,BPBM,BISH,22449,Collector Number: s.n.,D.R.Herbst; S.H.Sohmer; W.L.Wagner,1/1/83 0:00,CC0_1_0,Bernice Pauahi Bishop Museum,"Bryan, W.A.",NA,NA,1/24/23 23:20,NA,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,EX
34765570,b929f23d-290f-4e85-8f17-764c55b3b284,676ecbc5-cb10-490f-b2f2-8af36479fe38,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Achyranthes,Achyranthes atollensis,NA,SPECIES,Achyranthes atollensis H.St.John,Achyranthes atollensis,H.St.John,US,Laysan,Hawaii,PRESENT,NA,90cc71b0-055b-11d8-b84e-b8a03c50a862,25.8167,-171.817,NA,NA,NA,NA,NA,NA,1896-07-06 00:00:00,6,7,1896,3085167,3085167,PRESERVED_SPECIMEN,BPBM,BISH,22454,NA,D.R.Herbst; S.H.Sohmer; W.L.Wagner,1/1/83 0:00,CC0_1_0,Bernice Pauahi Bishop Museum,ex Herb.Mus.Brem.,NA,NA,1/24/23 23:26,NA,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,EX
3465135609,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,16FE5966-F6CD-4FF9-BD72-862640F4078C,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Melhania,Melhania erythroxylon,NA,SPECIES,Trochetiopsis erythroxylon (G.Forst.) Marais,Trochetiopsis erythroxylon,NA,US,Balboa Park; San Diego Zoo.,California,PRESENT,NA,8a471700-4ce8-11db-b80e-b8a03c50a862,32.66667,-117.16667,NA,NA,20,NA,NA,NA,12/15/92 0:00,15,12,1992,3671540,3671727,PRESERVED_SPECIMEN,SD,NA,NA,769,NA,NA,CC_BY_NC_4_0,NA,H. H. Schmidt; M. Merello,NA,NA,4/17/23 14:42,NA,CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,EX
3465131608,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,26C7C2E3-22E9-4F02-B861-6B29C5F66F49,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Melhania,Melhania melanoxylon,NA,SPECIES,Trochetiopsis melanoxylon (R.Br. ex Aiton) Marais,Trochetiopsis melanoxylon,NA,US,Balboa Park; San Diego Zoo.,California,PRESENT,NA,8a471700-4ce8-11db-b80e-b8a03c50a862,32.66667,-117.16667,NA,NA,20,NA,NA,NA,12/14/92 0:00,14,12,1992,3671516,3671377,PRESERVED_SPECIMEN,SD,NA,NA,754,NA,NA,CC_BY_NC_4_0,NA,H. H. Schmidt; M. Merello,NA,NA,4/17/23 14:42,NA,CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,EX
3457053558,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/104017737,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Cyanea,Cyanea superba,superba,SUBSPECIES,Cyanea superba subsp. superba,Cyanea superba superba,NA,US,NA,Hawaii,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,21.521294,-158.128038,30377,NA,NA,NA,NA,NA,12/28/21 11:21,28,12,2021,7069343,5412245,HUMAN_OBSERVATION,iNaturalist,Observations,104017737,NA,Hubert Szczygieł,12/31/21 7:04,CC_BY_NC_4_0,Hubert Szczygieł,Hubert Szczygieł,NA,NA,4/19/23 13:22,NA,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,EX
3456297168,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/104017741,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Cyanea,Cyanea superba,superba,SUBSPECIES,Cyanea superba subsp. superba,Cyanea superba superba,NA,US,NA,Hawaii,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,21.571336,-158.012308,30377,NA,NA,NA,NA,NA,12/28/21 10:08,28,12,2021,7069343,5412245,HUMAN_OBSERVATION,iNaturalist,Observations,104017741,NA,Hubert Szczygieł,12/31/21 7:04,CC_BY_NC_4_0,Hubert Szczygieł,Hubert Szczygieł,NA,NA,4/19/23 13:25,NA,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,EX
3455478471,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/103516750,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Cyanea,Cyanea superba,superba,SUBSPECIES,Cyanea superba subsp. superba,Cyanea superba superba,NA,US,NA,Hawaii,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,21.55317,-158.113345,30377,NA,NA,NA,NA,NA,12/18/21 17:18,18,12,2021,7069343,5412245,HUMAN_OBSERVATION,iNaturalist,Observations,103516750,NA,Hubert Szczygieł,12/23/21 8:14,CC_BY_NC_4_0,Hubert Szczygieł,Hubert Szczygieł,NA,NA,4/19/23 13:17,NA,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,EX
3357427923,cfbdc726-cd55-4d58-a6db-9aebe037a6d9,b1e43133-fa6b-4e46-960e-5d6351e27a9d,Plantae,Tracheophyta,Magnoliopsida,Ericales,Theaceae,Franklinia,Franklinia alatamaha,NA,SPECIES,Franklinia alatamaha Bartram ex Marshall,Franklinia alatamaha,Bartram ex Marsh.,US,Blandy Farm. 600 ft.,Virginia,PRESENT,NA,9881107a-47ac-4064-a49b-94d30cd2743d,39.063831,-78.064152,1057,NA,NA,NA,NA,NA,7/7/84 0:00,7,7,1984,5421082,5421082,PRESERVED_SPECIMEN,LFCC,NA,LFCC-0008160,s.n.,NA,NA,CC_BY_4_0,NA,Fran Endicott,NA,NA,4/13/23 15:05,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY,EX
3357420602,cfbdc726-cd55-4d58-a6db-9aebe037a6d9,9339d614-96a9-414c-9389-992bfc126a0f,Plantae,Tracheophyta,Magnoliopsida,Ericales,Theaceae,Franklinia,Franklinia alatamaha,NA,SPECIES,Franklinia alatamaha Bartram ex Marshall,Franklinia alatamaha,Bartram ex Marsh.,US,Blandy's Experimental Farm,Virginia,PRESENT,NA,9881107a-47ac-4064-a49b-94d30cd2743d,39.063831,-78.064152,1057,NA,NA,NA,NA,NA,10/11/79 0:00,11,10,1979,5421082,5421082,PRESERVED_SPECIMEN,LFCC,NA,LFCC-0013363,s.n.,NA,NA,CC_BY_4_0,NA,R. C. Simpson,NA,NA,4/13/23 15:05,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY,EX
3344418975,0fd9d08c-63c4-4b9a-8d0f-15a6202d88e2,30e3bdb6-2c93-4166-900d-4193b1ab71ba,Plantae,Tracheophyta,Magnoliopsida,Ericales,Theaceae,Franklinia,Franklinia alatamaha,NA,SPECIES,Franklinia alatamaha Bartram ex Marshall,Franklinia alatamaha,Bartram ex Marsh.,US,Baltimore,Maryland,PRESENT,NA,a56a5876-198a-4fc0-89be-df951637a0e2,39.416755,-76.523103,1168,NA,NA,NA,NA,NA,6/10/70 0:00,10,6,1970,5421082,5421082,PRESERVED_SPECIMEN,CLEMS,NA,CLEMS0067999,86126,Clyde F. Reed,NA,CC_BY_4_0,NA,Clyde F. Reed,NA,NA,4/24/23 16:53,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY,EX
3124546684,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/80026231,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Brugmansia,Brugmansia versicolor,NA,SPECIES,Brugmansia versicolor Lagerh.,Brugmansia versicolor,NA,US,NA,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.013402,-121.931594,5,NA,NA,NA,NA,NA,5/22/21 10:59,22,5,2021,5581019,5581019,HUMAN_OBSERVATION,iNaturalist,Observations,80026231,NA,Shane Reyes-Marsh,5/24/21 1:02,CC_BY_NC_4_0,cjrdeveaux,cjrdeveaux,NA,NA,4/19/23 13:16,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,EX
3059694726,b0515413-6d32-490a-83a0-f8c08f002c70,d0136a12-2f8e-4c65-aafa-3065a558b2ee,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Brugmansia,Brugmansia versicolor,NA,SPECIES,Brugmansia versicolor Lagerh.,Brugmansia versicolor,Lagerh.,US,Coral Gables: 10901 Old Cutler Road.,Florida,PRESENT,NA,a8a2b5b7-4683-4566-8e95-3fb3adaeff39,25.675,-80.2683,1000,NA,NA,NA,NA,NA,10/1/13 0:00,1,10,2013,5581019,5581019,PRESERVED_SPECIMEN,CDA,NA,CDA-0045505,506,NA,NA,CC_BY_NC_4_0,NA,P. J. Anderson,NA,NA,2/1/23 17:19,NA,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY,EX
3043132663,f8f35535-8c10-43fc-89dc-eb0843f25394,GB-0047046,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Ochrosia,Ochrosia kilaueaensis,NA,SPECIES,Ochrosia kilaueaensis H.St.John,Ochrosia kilaueaensis,NA,US,NA,Hawaii,PRESENT,0,0ed04352-6745-4665-9e11-7117ee91a96b,19.54278,-155.66583,NA,NA,0,0,NA,NA,9/16/22 0:00,16,9,1922,3169633,3169633,PRESERVED_SPECIMEN,GB,GB,GB-0047046,533,NA,NA,CC0_1_0,NA,"Skottsberg, C.",ISOTYPE,NA,3/9/23 13:39,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,EX
3028079841,26098c25-8f7f-4c71-97ac-1d3db181c65e,http://n2t.net/ark:/65665/3476a3c62-e3a7-4e7b-8d24-41b0621f665a,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Deppea,Deppea splendens,NA,SPECIES,Deppea splendens Breedlove & Lorence,Deppea splendens,Breedlove & Lorence,US,"Missouri Botanical Garden, Climatron. Source: Rancho Santa Ana Botanical Garden, Bart O'Brien, originally collected by Breedlove & Bartholonmew 55758, Mexico, Chiapas, Municipio of Motozintla de Mendoza, on the S.W. side of Cerro Mozotal, 11 km NW of the junction of the road",Missouri,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,38.6141,-90.2589,NA,NA,NA,NA,NA,NA,1/16/19 0:00,16,1,2019,2904964,2904964,MATERIAL_SAMPLE,US,US,NA,3380,NA,NA,CC0_1_0,NA,M. M. Carlsen,NA,NA,4/18/23 11:59,NA,GEODETIC_DATUM_ASSUMED_WGS84,EX
3028066272,26098c25-8f7f-4c71-97ac-1d3db181c65e,http://n2t.net/ark:/65665/336ad18b2-bcbf-4b0c-b71d-2a3cb1788419,Plantae,Tracheophyta,Magnoliopsida,Ericales,Theaceae,Franklinia,Franklinia alatamaha,NA,SPECIES,Franklinia alatamaha Bartram ex Marshall,Franklinia alatamaha,Marshall,US,United States Botanic Garden Production Facility - 2400 Shepherd Parkway SW,District of Columbia,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,38.8174,-77.0158,NA,NA,15,NA,NA,NA,7/16/15 0:00,16,7,2015,5421082,5421082,MATERIAL_SAMPLE,US,US,NA,555,NA,NA,CC0_1_0,NA,"K. M. Van Neste, S. E. Gabler, C. L. Kelloff, O. Gulledge, A. Hill & K. Wallick",NA,NA,4/18/23 11:59,NA,GEODETIC_DATUM_ASSUMED_WGS84,EX
3028030227,26098c25-8f7f-4c71-97ac-1d3db181c65e,http://n2t.net/ark:/65665/3e30e65d1-9124-4ca3-bd12-3be65ab4f792,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Deppea,Deppea splendens,NA,SPECIES,Deppea splendens Breedlove & Lorence,Deppea splendens,Breedlove & Lorence,US,"Missouri Botanical Garden, Climatron. Source: Rancho Santa Ana Botanical Garden, Bart O'Brien, originally collected by Breedlove & Bartholonmew 55758, Mexico, Chiapas, Municipio of Motozintla de Mendoza, on the S.W. side of Cerro Mozotal, 11 km NW of the junction of the road",Missouri,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,38.6141,-90.2589,NA,NA,NA,NA,NA,NA,1/16/19 0:00,16,1,2019,2904964,2904964,MATERIAL_SAMPLE,US,US,NA,3380,NA,NA,CC0_1_0,NA,M. M. Carlsen,NA,NA,4/18/23 11:59,NA,GEODETIC_DATUM_ASSUMED_WGS84,EX
3028025822,26098c25-8f7f-4c71-97ac-1d3db181c65e,http://n2t.net/ark:/65665/3b917c565-e278-4e3d-b741-fee078d97e71,Plantae,Tracheophyta,Magnoliopsida,Ericales,Theaceae,Franklinia,Franklinia alatamaha,NA,SPECIES,Franklinia alatamaha Bartram ex Marshall,Franklinia alatamaha,Marshall,US,United States Botanic Garden Production Facility - 2400 Shepherd Parkway SW,District of Columbia,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,38.8174,-77.0158,NA,NA,15,NA,NA,NA,7/16/15 0:00,16,7,2015,5421082,5421082,MATERIAL_SAMPLE,US,US,NA,555,NA,NA,CC0_1_0,NA,"K. M. Van Neste, S. E. Gabler, C. L. Kelloff, O. Gulledge, A. Hill & K. Wallick",NA,NA,4/18/23 11:59,NA,GEODETIC_DATUM_ASSUMED_WGS84,EX
3028023949,26098c25-8f7f-4c71-97ac-1d3db181c65e,http://n2t.net/ark:/65665/3baa5af4c-ef52-4865-b47f-0a8ec9b6eb7e,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Deppea,Deppea splendens,NA,SPECIES,Deppea splendens Breedlove & Lorence,Deppea splendens,Breedlove & Lorence,US,"Missouri Botanical Garden, Climatron. Source: Rancho Santa Ana Botanical Garden, Bart O'Brien, originally collected by Breedlove & Bartholonmew 55758, Mexico, Chiapas, Municipio of Motozintla de Mendoza, on the S.W. side of Cerro Mozotal, 11 km NW of the junction of the road",Missouri,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,38.6141,-90.2589,NA,NA,NA,NA,NA,NA,1/16/19 0:00,16,1,2019,2904964,2904964,MATERIAL_SAMPLE,US,US,NA,3380,NA,NA,CC0_1_0,NA,M. M. Carlsen,NA,NA,4/18/23 11:59,NA,GEODETIC_DATUM_ASSUMED_WGS84,EX
3028005135,26098c25-8f7f-4c71-97ac-1d3db181c65e,http://n2t.net/ark:/65665/3892728b9-a273-434f-9757-2d110e43dd96,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Deppea,Deppea splendens,NA,SPECIES,Deppea splendens Breedlove & Lorence,Deppea splendens,Breedlove & Lorence,US,"Missouri Botanical Garden, Climatron. Source: Rancho Santa Ana Botanical Garden, Bart O'Brien, originally collected by Breedlove & Bartholonmew 55758, Mexico, Chiapas, Municipio of Motozintla de Mendoza, on the S.W. side of Cerro Mozotal, 11 km NW of the junction of the road",Missouri,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,38.6141,-90.2589,NA,NA,NA,NA,NA,NA,1/16/19 0:00,16,1,2019,2904964,2904964,MATERIAL_SAMPLE,US,US,NA,3380,NA,NA,CC0_1_0,NA,M. M. Carlsen,NA,NA,4/18/23 11:59,NA,GEODETIC_DATUM_ASSUMED_WGS84,EX
3027993313,26098c25-8f7f-4c71-97ac-1d3db181c65e,http://n2t.net/ark:/65665/35628f355-6b15-47e2-9614-62ad447acd7c,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Deppea,Deppea splendens,NA,SPECIES,Deppea splendens Breedlove & Lorence,Deppea splendens,Breedlove & Lorence,US,"Missouri Botanical Garden, Climatron. Source: Rancho Santa Ana Botanical Garden, Bart O'Brien, originally collected by Breedlove & Bartholonmew 55758, Mexico, Chiapas, Municipio of Motozintla de Mendoza, on the S.W. side of Cerro Mozotal, 11 km NW of the junction of the road",Missouri,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,38.6141,-90.2589,NA,NA,NA,NA,NA,NA,1/16/19 0:00,16,1,2019,2904964,2904964,MATERIAL_SAMPLE,US,US,NA,3380,NA,NA,CC0_1_0,NA,M. M. Carlsen,NA,NA,4/18/23 11:59,NA,GEODETIC_DATUM_ASSUMED_WGS84,EX
3027983790,26098c25-8f7f-4c71-97ac-1d3db181c65e,http://n2t.net/ark:/65665/348f6627d-060c-496c-82e1-4715eca5773f,Plantae,Tracheophyta,Magnoliopsida,Ericales,Theaceae,Franklinia,Franklinia alatamaha,NA,SPECIES,Franklinia alatamaha Bartram ex Marshall,Franklinia alatamaha,Marshall,US,United States Botanic Garden Production Facility - 2400 Shepherd Parkway SW,District of Columbia,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,38.8174,-77.0158,NA,NA,15,NA,NA,NA,7/16/15 0:00,16,7,2015,5421082,5421082,MATERIAL_SAMPLE,US,US,NA,555,NA,NA,CC0_1_0,NA,"K. M. Van Neste, S. E. Gabler, C. L. Kelloff, O. Gulledge, A. Hill & K. Wallick",NA,NA,4/18/23 11:59,NA,GEODETIC_DATUM_ASSUMED_WGS84,EX
2883333454,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,urn:catalog:AK:AK:AK28728,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Kokia,Kokia cookei,NA,SPECIES,Kokia cookei O.Deg.,Kokia cookei O.Deg.,NA,US,NA,NA,PRESENT,NA,32e82a64-c9b4-4b2f-9fbd-d446309b973f,22.147528,-159.719222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5406805,5406805,PRESERVED_SPECIMEN,AK,AK,AK28728,NA,NA,NA,CC_BY_4_0,NA,O Degener;A Greenwell;W H Hatheway;H A Miller,NA,NA,1/24/23 22:23,NA,COORDINATE_ROUNDED;COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;MULTIMEDIA_URI_INVALID;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY,EX
